0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,y
0.0,0.0,0.0,0.0,0.0,39.547066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.118935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.75723,3.729661,0.0,0.0,0.0,36.23598,0.0,0.0,0.0,0.0,54.502064,12.5739155,54.944176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.41842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.19539,60.06773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.561623,44.328884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.821884,0.0,0.0,0.0,0.0,0.0,0.0,60.154392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7284155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.462498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8737545,0.0,0.0,48.547153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.74581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.96243,0.0,0.0,66.6212,0.0,0.0,0.0,0.0,55.313137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,16.124111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.931038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.402409,9.600663,0.0,0.0,0.0,13.769247,0.0,0.0,0.0,0.0,32.456207,0.0,38.153755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.17395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.094995,39.535477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.463295,17.769548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.466911,0.0,0.0,0.0,0.0,0.0,0.0,38.55606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9567208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.843443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.448114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.204014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.602123,0.0,0.0,46.25726,0.0,0.0,0.0,0.0,33.13598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,29.135818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.58717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.611008,1.395167,0.0,0.0,0.0,39.448048,0.0,0.0,0.0,0.0,24.139378,2.6232672,65.486145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.117361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.374022,31.699898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.80518,26.865229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.070578,0.0,0.0,0.0,0.0,0.0,0.0,29.877735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.546259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5814354,0.0,0.0,34.03641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.396563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.07118,0.0,0.0,31.561132,0.0,0.0,0.0,0.0,29.914328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,12.545767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.124126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.517921,6.789326,0.0,0.0,0.0,12.909204,0.0,0.0,0.0,0.0,19.792355,0.0,22.552729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.12458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.730018,23.674873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.835217,12.39183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25797,0.0,0.0,0.0,0.0,0.0,0.0,24.577038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3609111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.656015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7262254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.868423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.987803,0.0,0.0,31.272068,0.0,0.0,0.0,0.0,19.47669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,52.674793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.52406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.92589,4.7719235,0.0,0.0,0.0,51.65286,0.0,0.0,0.0,0.0,61.51157,20.139597,67.20195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.013332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.866444,69.38726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.332798,53.12072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.90414,0.0,0.0,0.0,0.0,0.0,0.0,68.432625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.861718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.09232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.876785,0.0,0.0,59.16021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.35754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.145485,0.0,0.0,72.88581,0.0,0.0,0.0,0.0,65.20175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,34.78005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.500874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.76985,0.0,0.0,0.0,0.0,35.647446,0.0,0.0,0.0,0.0,42.51917,4.153146,92.97461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.05752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.094795,58.25083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.617653,44.43392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.22465,0.0,0.0,0.0,0.0,0.0,0.0,48.178177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.386183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.651886,0.0,0.0,69.66122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.333572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.171787,0.0,0.0,64.36406,0.0,0.0,0.0,0.0,47.712883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,25.053495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.12942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.834167,6.8216443,0.0,0.0,0.0,21.911106,0.0,0.0,0.0,0.0,32.060265,5.7660513,31.927736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.365696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.619287,36.805916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.625927,24.247602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.33101,0.0,0.0,0.0,0.0,0.0,0.0,37.325394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.140614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.568573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7226815,0.0,0.0,22.253988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.982044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.843918,0.0,0.0,42.45901,0.0,0.0,0.0,0.0,33.40725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,24.838917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.00376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.51843,6.28124,0.0,0.0,0.0,34.771603,0.0,0.0,0.0,0.0,37.175175,0.0,54.633976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.202616,42.736774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.018581,30.723621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.40934,0.0,0.0,0.0,0.0,0.0,0.0,41.22898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.902984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.65219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8239257,0.0,0.0,34.316475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.49347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.808613,0.0,0.0,52.195858,0.0,0.0,0.0,0.0,36.975758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,24.053026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.096996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.054737,5.082963,0.0,0.0,0.0,30.758701,0.0,0.0,0.0,0.0,38.666386,0.0,60.43113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.032766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.326399,46.1897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.465689,27.791792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.059643,0.0,0.0,0.0,0.0,0.0,0.0,43.2879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.22661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1128707,0.0,0.0,33.922844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.95602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.023895,0.0,0.0,49.535927,0.0,0.0,0.0,0.0,39.38907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,30.55994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.69708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.37147,9.554308,0.0,0.0,0.0,30.125174,0.0,0.0,0.0,0.0,52.18408,3.2601233,51.763206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.016108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.96334,59.72565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.04442,33.45692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.665413,0.0,0.0,0.0,0.0,0.0,0.0,58.28532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.560368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.148224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.484711,0.0,0.0,44.37741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.79353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8351,0.0,0.0,66.37337,0.0,0.0,0.0,0.0,51.37028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,23.353313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.7438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.993412,6.6222134,0.0,0.0,0.0,21.618456,0.0,0.0,0.0,0.0,34.811268,2.764785,34.457527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.106043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.166353,40.17844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.067175,24.397959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.401478,0.0,0.0,0.0,0.0,0.0,0.0,39.854946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.465958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3237116,0.0,0.0,25.191072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.749943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.7293,0.0,0.0,47.681767,0.0,0.0,0.0,0.0,35.191185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,22.479939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.275646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.056112,6.3258734,0.0,0.0,0.0,20.49099,0.0,0.0,0.0,0.0,27.612339,4.1558366,30.31232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.212075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.72603,33.34215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.622753,20.451298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.22485,0.0,0.0,0.0,0.0,0.0,0.0,33.211407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.172298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.724813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.058975,0.0,0.0,16.046215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.825298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.79051,0.0,0.0,37.84607,0.0,0.0,0.0,0.0,28.715235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
